273.15,0.006113
278.15,0.008726
283.15,0.012281
288.15,0.017056
293.15,0.023388
298.15,0.03169
303.15,0.042455
308.15,0.056267
313.15,0.073814
318.15,0.095898
323.15,0.12344
328.15,0.15752
333.15,0.19932
338.15,0.25022
343.15,0.31176
348.15,0.38563
353.15,0.47373
358.15,0.57815
363.15,0.70117
368.15,0.84529
373.15,1.0132
